cell_id,min,max,std,z_range
bockmead-1,14.49018,20.460533,1.4297368946819093,5.970353000000001
bodbnfnk-1,14.628399,23.94129,1.5947786020231938,9.312890999999999
bodccabe-1,14.701575,20.635254,1.48774852217939,5.933679
bodihcef-1,14.4338045,19.41249,1.0803356856576527,4.978685499999997
bodilcil-1,14.691529,19.597067,1.161431560679807,4.905538
bodphalj-1,14.665428,19.56945,1.1291984803022381,4.904021999999999
boeaakjk-1,14.767908,18.72812,1.0284074065651279,3.9602120000000003
boeboono-1,14.4900465,19.93067,1.3555295594361796,5.440623499999999
boehbpio-1,14.683372,19.69877,1.0425952096505247,5.015397999999999
boekodkg-1,14.4646435,20.102613,1.2085191967733127,5.637969500000002
boelciji-1,14.65636,20.160103,1.3178433719509137,5.503743
boenlcgf-1,14.38493,19.580437,1.1157031546876484,5.195506999999999
boeodmpm-1,14.603098,19.770018,1.1234176663943796,5.166920000000001
bofbeham-1,14.527565,20.733095,1.1448927046631308,6.2055299999999995
bofefken-1,14.551916,20.185602,1.2084781776093239,5.633685999999999
bofejeli-1,14.629858,19.06016,1.2457853929700542,4.430301999999999
bofhibmo-1,14.3845215,21.062923,1.429214573186654,6.678401500000001
bofpbpgi-1,14.530172,18.581165,0.9932355319994528,4.050992999999998
bofpimok-1,14.368454,19.886942,1.3890078898594027,5.518488000000001
bogabcci-1,14.551993,27.556051,1.7098033445923326,13.004058
bogblbnl-1,14.349544,17.78648,0.9024863713751199,3.436936000000001
bogecian-1,14.359946,30.536507,1.7833018175051565,16.176561
bogehgcj-1,14.857954,21.154343,1.555562226131164,6.296389000000001
bogeikkm-1,15.253345,19.144606,0.982692043166492,3.891261
bogfpmbk-1,15.096575,21.527914,1.262418936555058,6.4313389999999995
boggkeha-1,15.293247,20.601004,1.4274981222431555,5.3077570000000005
bogglppe-1,15.1423,20.47764,1.5778468417715839,5.33534
bogolioo-1,15.051727,20.224096,1.3122034353608842,5.172369
bogoppgf-1,15.275,23.904501,1.4190834951660987,8.629501
bohcmkmd-1,15.161375,20.194143,1.206406485515139,5.032768000000001
bohhngfo-1,15.372686,21.243742,1.7535238360562373,5.871056000000001
bohkhkma-1,14.895005,20.0249,1.1790873838837823,5.129894999999999
bohnjcoa-1,15.109723,23.453379,1.4032618680706348,8.343656000000001
bohoiehj-1,16.092072,20.793041,1.6218809680299449,4.700968999999997
boibbkom-1,15.085002,20.758097,1.5420520690423287,5.673095
boicjldi-1,15.124537,21.79548,1.0128504908039138,6.670943000000001
boidfpab-1,15.287715,24.10451,1.400052424318017,8.816795
boimkdhh-1,15.256999,20.541624,0.9509316776695028,5.284624999999998
bojaikom-1,14.436172,19.289639,1.0192143335915418,4.853467000000002
bojcpokf-1,15.076644,22.463446,1.0432180878343515,7.386802000000001
bojipngm-1,14.9559555,22.294647,1.446861308600934,7.338691500000001
bokadepf-1,15.093765,24.560867,1.1006942762311063,9.467101999999999
bokchakn-1,15.141899,18.964975,0.9761650850583337,3.8230759999999986
bokklada-1,15.129079,20.523443,1.3234357777613863,5.3943639999999995
bokldfli-1,15.074793,22.504398,1.2643757048072481,7.429604999999999
bokllkek-1,15.08053,25.192797,1.5024805344732037,10.112267
bokmbbej-1,14.955218,19.887985,1.1203866637134217,4.932767
bokmgmde-1,15.058761,22.786474,1.2778075097131625,7.727712999999998
bokmlgec-1,15.106903,21.896349,1.229485252744013,6.789446
bolciaip-1,15.015482,20.836056,1.3481995545570655,5.820573999999999
bolfhgbn-1,14.872743,21.154566,1.1851210079008359,6.281822999999999
bolgkdmk-1,14.670672,23.61682,1.4352346681219705,8.946148
bolljkab-1,15.272983,20.778702,1.3736882990573578,5.505718999999999
bollpgih-1,15.1941805,20.743181,1.290039338345598,5.5490005
bolofibd-1,14.848753,20.81588,1.4935532111962695,5.967127
bomaafjh-1,14.973299,23.756035,1.3552245663253877,8.782736
bomcpbfk-1,15.154958,20.497446,1.2782916975540946,5.3424879999999995
bomikhlc-1,15.073202,20.989489,1.0768495510899367,5.916286999999999
bomjgdpf-1,15.129084,22.411385,1.0834127147945496,7.282300999999999
bommpbdf-1,15.147977,19.772713,1.1396894672424502,4.624736
bomnbcof-1,15.472844,18.634817,0.811708741453077,3.1619730000000015
bonadmei-1,14.812825,24.620455,1.4629858073054494,9.80763
bonakmkn-1,15.372795,18.942398,0.9843359362041135,3.5696030000000007
bonbjipe-1,15.053727,19.211258,0.9200353053166922,4.1575310000000005
boncnfmf-1,14.979658,18.554955,1.2472643272543267,3.575296999999999
bondhlpi-1,14.993919,21.44686,0.9854688563300248,6.452941000000001
bonfcdmj-1,15.13086,19.94142,1.0382436625099922,4.810560000000001
bonpfigg-1,14.858734,19.372948,1.0985335143272061,4.514214000000001
boocnmfp-1,14.968951,21.3739,1.0110886636216807,6.4049489999999984
boogdmel-1,14.893247,20.13503,1.1121708103332641,5.241783
boolhnme-1,15.074081,25.540245,1.722393148508997,10.466164
boolinfc-1,15.020708,19.71815,1.1057013862159273,4.697442000000001
boombmoa-1,15.42704,19.171368,0.9105689024932256,3.744328000000001
boooielj-1,15.136617,20.701815,1.264989042112465,5.5651980000000005
bopadcoi-1,16.607962,21.053976,1.1266288044711623,4.446013999999998
bopcdonf-1,16.67825,22.90662,1.6099555765929636,6.228370000000002
bopelflj-1,16.478699,20.890026,1.0302382594907014,4.411327
bophbpja-1,16.897137,21.374943,1.219739389142375,4.4778059999999975
bophdbla-1,16.710789,20.788525,1.0549834112705003,4.077736000000002
boplaohl-1,16.808393,21.269804,1.3907229760112414,4.461411000000002
bopolohg-1,16.762638,22.106594,1.3770725427127954,5.343956000000002
boppfgfa-1,16.51336,23.480927,1.4247274286233869,6.9675670000000025
bpabpdek-1,16.418135,23.138193,1.5788368733678335,6.720058000000002
bpaibloj-1,16.7381,20.837246,1.0184439590714838,4.099146000000001
bpappgak-1,16.814995,20.906237,1.154065862312392,4.091242000000001
bpbbembc-1,16.775484,21.145832,1.1262262953974613,4.370348
bpbfnnil-1,16.802582,21.326124,1.3294598848805286,4.523541999999999
bpcapihh-1,16.533047,22.143856,1.5607466041638547,5.610809
bpcclndb-1,16.582064,21.82633,1.3184272294512236,5.244266
bpcdldna-1,16.462633,23.366348,1.606784963673045,6.903714999999998
bpcdnhac-1,16.491821,23.859522,1.5230927403168726,7.367700999999997
bpceeace-1,16.565786,22.451178,1.4356641117434314,5.8853919999999995
bpcfkeci-1,18.694284,26.628311,1.6037946056294592,7.934027
bpcghbdh-1,18.97369,27.482267,1.2334915528250123,8.508576999999999
bpchijpn-1,18.638205,28.43352,1.6653669276378784,9.795315000000002
bpcingbe-1,18.79755,25.334867,1.1865116361734385,6.537316999999998
bpcjbkif-1,18.810638,26.703207,1.330593248441405,7.892568999999998
bpcpolij-1,18.813776,24.044073,1.27335833976505,5.230297
bpdakmki-1,18.393135,25.818806,1.7944620109754448,7.425670999999998
bpdaolmc-1,18.882824,26.970617,1.3050429013225517,8.087793000000001
bpdenodm-1,18.442266,24.926182,1.1833861265516352,6.483916000000001
bpdhgide-1,18.468573,27.833506,1.56951170159067,9.364933
bpdiibib-1,18.894169,23.472454,1.1476039473971977,4.5782849999999975
bpdimbgf-1,18.679636,26.481771,1.281595671100395,7.802135
bpdkoecf-1,18.58103,28.871801,2.013541719290827,10.290771000000003
bpecddnc-1,18.873827,27.422602,1.6437508341884588,8.548775000000003
bpegcoji-1,18.74699,26.78533,1.4364330977019393,8.038339999999998
bpehonek-1,18.767975,25.769043,1.3001829715041144,7.001068
bpephdkf-1,18.954746,24.646946,1.6927500735758294,5.6922
bpfbjlff-1,18.894068,23.877974,1.4904546572848607,4.9839059999999975
bpfchbom-1,18.922901,26.524698,1.2251777177149,7.601797000000001
bpffhnij-1,18.699903,29.160828,1.5607877503242695,10.460925
bpffkeie-1,18.915804,26.258316,1.520388145071277,7.342511999999999
bpficamd-1,18.793253,23.882572,1.6041940370158971,5.089319
bpfioekf-1,18.591316,28.56369,1.5130447606658848,9.972374000000002
bpfiolfm-1,18.853657,24.609453,1.271759605161149,5.755796
bpfjcjen-1,18.840214,27.713799,1.451104394133639,8.873585000000002
bpfjjcnm-1,18.45273,28.778887,1.864662163025636,10.326157000000002
bpfndlbk-1,18.732578,36.716404,2.5173714133073184,17.983825999999997
bpfnfgah-1,19.237478,24.836718,1.3653690358851829,5.599240000000002
bpfngjep-1,19.285404,25.852571,1.4539041045929078,6.567167000000001
bpfogomc-1,19.48167,25.1901,1.2589173999198613,5.70843
bpfpgjfa-1,19.528788,28.362417,1.436517696938879,8.833629000000002
bpfpklen-1,19.427292,26.468948,1.209165097985663,7.041656
bpfpnigf-1,19.371464,23.857319,1.094946921730883,4.485855000000001
bpgaboam-1,19.280313,24.884476,1.2299912133904782,5.604163
bpgapaao-1,19.560492,28.41285,1.637979110820098,8.852357999999999
bpgbcfin-1,19.560616,24.020355,1.1503292701864187,4.459738999999999
bpgfoflf-1,19.433643,26.62594,1.4256423584990436,7.192297
bpghkahn-1,19.553036,24.654606,1.3261481952995526,5.101570000000002
bpgiahgj-1,19.158417,25.076935,1.4754385266326109,5.918517999999999
bpglkipm-1,19.230078,26.200153,1.536519231734587,6.970075000000001
bpgpbgfo-1,19.320778,23.992947,1.320702794139796,4.672169
bphaigkj-1,19.51218,26.587866,1.4517815189519654,7.075686000000001
bphdjppg-1,19.356302,26.323553,1.6219563700832054,6.967251000000001
bphhdgbl-1,19.303707,28.87388,1.7296545204724405,9.570173
bphkokip-1,19.376202,27.083778,1.3685769753704613,7.7075759999999995
bphnkkae-1,19.338018,24.831291,1.4965318566968284,5.4932729999999985
bpiapeeg-1,19.323215,26.247078,1.6708489759983731,6.923862999999997
bpibboaf-1,19.481428,25.442532,1.5561357033759091,5.961103999999999
bpicjplf-1,19.331347,26.408064,1.3280325381516722,7.076716999999999
bpigipee-1,19.229197,27.385748,1.691416679176491,8.156551
bpiiiefl-1,19.254633,30.046732,1.6928612365456142,10.792099
bpilgcgm-1,19.334362,29.70918,1.7808229463083776,10.374818000000001
bpimpafp-1,19.249016,28.671278,1.6474616825896302,9.422262
bpioffli-1,19.057137,28.139984,1.6910359941012194,9.082846999999997
bpjbaicb-1,20.031775,25.68716,1.5994162167877024,5.655384999999999
bpjbnopp-1,19.39107,27.828707,1.6207070235889298,8.437637000000002
bpjdjnbi-1,19.15938,25.463423,1.7541653342670007,6.304043
bpjhgdfh-1,19.438484,25.630917,1.911405797621913,6.192433000000001
bpjjkogh-1,19.752724,28.704916,2.252861099528285,8.952192
bpkgaben-1,19.247597,25.791676,1.7624466265075764,6.544079
bpkhapli-1,19.500687,26.53547,1.3785176458463373,7.034783000000001
bpkhliph-1,19.20962,28.346596,1.6436741393164163,9.136976
bpkkmaca-1,19.211761,28.470716,1.7005195216456614,9.258955
bpkmfcoe-1,19.307293,29.945839,1.9360343792177368,10.638545999999998
bpkpplpn-1,19.300991,30.287252,1.9422825104045525,10.986260999999999
bplaflbg-1,19.626352,24.15619,1.2233319452096554,4.529837999999998
bplcpijg-1,19.692932,25.11958,1.2891539032432924,5.426648
bplejmfj-1,19.761103,25.4776,1.2480383506135706,5.716497
bplfccpn-1,19.254665,24.329544,1.1956931863319866,5.074878999999999
bplklpil-1,19.480103,29.347477,1.9762773149158708,9.867374000000002
bplppgbn-1,19.595945,25.77691,1.3316464920336921,6.1809650000000005
bpmlaajm-1,19.740313,24.177988,1.2534095470211752,4.437674999999999
bpmmpdga-1,19.54716,25.353779,1.4276989009061272,5.806618999999998
bpmoaoal-1,19.676975,23.923882,1.1541632484380469,4.246907
bpmpfaae-1,19.596945,25.316732,1.4363418006338293,5.719786999999997
bpnapcdn-1,19.610777,26.019043,1.4345612719738317,6.408266000000001
bpnbbgbj-1,19.524612,28.075129,2.35958107278261,8.550517
bpnbgcnm-1,17.085405,27.926153,1.614186536196403,10.840747999999998
bpnbmgcc-1,19.383799,26.775402,1.4181693062883642,7.391603
bpndlhaj-1,19.075377,29.143648,1.7421465778261347,10.068271
bpndlked-1,19.661055,26.670395,1.4575066908944054,7.009339999999998
bpnfhbjp-1,19.673784,26.55545,1.1678171058847382,6.881665999999999
bpnlfoie-1,19.640574,24.343468,1.1722335090653722,4.702894000000001
bpobfmgd-1,19.559666,26.17097,1.3590577719290706,6.6113040000000005
bpocbnii-1,19.59917,24.269964,1.3375708073011494,4.670794000000001
bpogpjkk-1,19.651375,25.722662,1.3601033027043172,6.071286999999998
bpohbofe-1,19.44892,23.752565,1.2896627050762646,4.3036449999999995
bpoiimdd-1,19.728514,24.502993,1.1728931625217858,4.7744789999999995
bpoimbdk-1,19.513662,25.63403,1.3382229531913679,6.120367999999999
bpojjmma-1,18.959412,28.2167,1.3992756756840075,9.257287999999999
bpojleld-1,19.578465,28.707855,1.4829078835673484,9.129389999999997
bpoknfbm-1,19.622335,25.331526,1.4991685344487824,5.709191000000001
bpoopicf-1,19.63616,24.021254,1.2863860808151149,4.385093999999999
bpopbehd-1,19.487381,25.732843,1.2921629076105774,6.245462
bppaaiah-1,19.483688,25.3641,1.3775859087913895,5.880412
bppbaacl-1,19.387417,27.529444,1.7754850931383743,8.142027000000002
bppcacfb-1,19.224825,24.949512,1.4348034217383745,5.724686999999999
bppdobbi-1,19.672022,25.175486,1.1595940147172157,5.503464000000001
bppglbgh-1,19.518734,26.416542,1.3143451275746827,6.897808000000001
bpphdapf-1,19.678589,24.699259,1.2213469143062765,5.020670000000003
bppmneip-1,19.469595,28.728895,1.655616723597414,9.2593
bpppamfn-1,19.380001,25.510853,1.438984113823832,6.130852000000001
caaagika-1,19.456963,25.691587,1.6932272923762828,6.234624
caaicikk-1,19.07485,26.331106,1.8109053406158568,7.256255999999997
caakhdmd-1,19.527197,26.898018,1.5663880457357626,7.370820999999999
caanmgal-1,15.955753,35.710407,3.4020522986277637,19.754653999999995
cabechgd-1,19.460743,26.60318,1.291632169119542,7.1424369999999975
cabgkkeh-1,19.321499,25.523212,1.3286328944310513,6.201713000000002
cabklihn-1,19.246622,27.102278,1.7021883133538167,7.855656
cacbafmf-1,20.10277,24.346037,1.0529901785784377,4.2432669999999995
cacbhibb-1,19.829288,25.553242,1.235734551846271,5.723954000000003
cacckcik-1,19.580502,26.638336,1.8790815361105344,7.057834
cacfodaf-1,20.146793,23.966618,1.0250927431547896,3.8198250000000016
cachnnol-1,19.132437,25.03418,1.1725652350257068,5.901743
cacialob-1,20.135794,24.98837,1.1772096668421512,4.852575999999999
cacihkcf-1,19.91907,26.773222,1.1855236179684252,6.854151999999999
cacjogep-1,18.724705,26.72406,1.204751831812579,7.999355000000001
cacllghm-1,20.005787,25.47386,1.3435787890505402,5.468072999999997
cacpoddo-1,19.831964,26.780783,1.7938820802387458,6.948819
cadddalf-1,19.73343,28.468147,1.6970008792599072,8.734717
cadehgbf-1,19.97231,25.338205,1.2761459830103137,5.365894999999998
cadnckga-1,19.609545,26.429865,1.5490970606350245,6.820319999999999
caeagefb-1,17.959808,25.556223,1.3314519254786796,7.596415
caebmepp-1,19.913641,23.984629,1.0757907249409402,4.070988000000003
caeejhhb-1,19.77398,24.772655,1.2053204328678513,4.998674999999999
caegcmgd-1,20.124449,25.130947,1.2247790513173644,5.006498000000001
caeobjak-1,20.29424,24.69319,1.21524730302615,4.398950000000003
caeomjho-1,19.897377,25.97456,1.4499000647447366,6.077183000000002
caephgof-1,20.072098,25.24124,1.333920323545957,5.169142000000001
caeppgnb-1,19.975864,24.428894,1.163522302472867,4.453029999999998
cafbfmgb-1,19.9981,24.724657,1.0810092067781907,4.726557
cafblabk-1,19.706356,24.6662,1.155091638771046,4.959844
cafcilgh-1,20.175554,24.84296,1.183734584741572,4.667406
cafcjdhd-1,19.790907,24.495262,1.196490216890175,4.704355
cafiaofj-1,19.781372,28.87169,1.8602598271459316,9.090318
cafkilon-1,20.144442,24.097525,1.064702064571236,3.9530829999999995
cafldpme-1,19.825453,26.350117,1.6779517175658372,6.524664000000001
caflecnc-1,19.971277,25.37172,1.2737312496258004,5.400442999999999
cagbepei-1,19.623123,25.899786,1.3245890388726744,6.276662999999999
cagclain-1,19.85025,24.704624,1.2637013837022892,4.854374
cagdngpd-1,19.96172,25.31513,1.366788421802975,5.35341
caggldmg-1,19.795694,23.967403,1.1926987534969584,4.171709
caghblpj-1,20.06878,24.649012,1.215999912542156,4.580231999999999
caghdpdp-1,20.129467,25.095997,1.178379354207278,4.966529999999999
cagihmaa-1,19.77646,28.006048,1.4697248218845542,8.229588
caglafec-1,19.407385,25.184956,1.3934915163763077,5.777570999999998
cagnhddl-1,19.928326,25.397352,1.2173313901907707,5.469026000000003
cahcoiki-1,19.759565,26.382761,1.6346356835935791,6.623196
cahdoioh-1,19.741676,27.236572,1.6768868116091444,7.494896000000001
cahfncpa-1,19.600992,24.87746,1.2969787349322994,5.276467999999998
cahhemal-1,19.846825,25.263731,1.476695606990466,5.416906000000001
cahhghfm-1,19.617071,27.0005,1.7015322933674393,7.383429
cahiacbj-1,19.604273,24.233994,1.0848855120403882,4.629721
cahikomk-1,19.85912,24.241644,1.0956832398244092,4.382524
caibldkj-1,19.845078,25.365576,1.283702514905549,5.520498
caicoldn-1,19.656832,25.214563,1.3200572292096078,5.557730999999997
caifjjib-1,19.679222,28.039383,1.4650403131420573,8.360161000000002
cainjgcd-1,19.841286,24.06988,1.1916055691634084,4.228594000000001
cajaiajl-1,19.594183,26.579178,1.652097059765099,6.984994999999998
cajcdako-1,19.757778,24.7328,1.490594004270501,4.975022000000003
cajebldm-1,20.06493,26.363735,1.401774316917109,6.298804999999998
cajeikeb-1,19.751068,27.025345,1.8417897776251764,7.274277000000001
cajfddfk-1,19.542023,26.85941,1.7636289675538142,7.317387
cajnlmej-1,19.553453,26.180155,1.5483781793362117,6.626701999999998
cakahcnm-1,19.764559,24.67267,1.2635292175922568,4.908111000000002
cakfenml-1,20.033318,25.540924,1.3265307327649896,5.507605999999999
cakocaea-1,19.953691,24.7067,1.270385392125681,4.753009000000002
calaioef-1,19.697666,26.348764,1.6383075473996909,6.6510979999999975
calbaipa-1,19.983183,25.46543,1.2567040782940795,5.482247000000001
calbdkdg-1,19.87682,24.362192,1.3364333801271226,4.485372000000002
caldcjao-1,19.934195,25.557962,1.404287144796402,5.623767000000001
calkhmjg-1,19.373629,23.745111,1.1773678091271411,4.371482
calkphdk-1,19.876915,26.167278,1.5717639785278956,6.290362999999999
camdimea-1,20.136541,25.6482,1.489277392257308,5.511658999999998
camfhben-1,19.78426,29.666206,1.4902059902158449,9.881946
camjkcpb-1,19.842733,24.22156,1.1889938052889453,4.378827000000001
camjomii-1,19.856352,25.24815,1.336189895868361,5.391797999999998
camkkihj-1,19.893333,24.971525,1.2883201745874668,5.078192000000001
cancppfm-1,19.846838,25.749723,1.4163659422467536,5.902884999999998
canhamkn-1,19.699718,26.575207,1.6938180367851325,6.875488999999998
cankcnje-1,19.551743,28.729643,1.2713971669316488,9.177900000000001
cankopbg-1,18.817364,24.550697,1.2414075982282098,5.733332999999998
canlgpfc-1,18.79545,27.383636,1.2831551337795806,8.588186
caoakenl-1,18.854115,23.949245,1.3080566383856773,5.095130000000001
caociolf-1,18.828089,27.40742,1.1395141313517925,8.579331
caoeonbj-1,18.941671,23.30622,1.1712253151343337,4.364549
caogfifp-1,18.709099,27.054567,1.2602287810734962,8.345468
caoihbch-1,18.504002,30.857096,1.6919899629871724,12.353093999999999
caoinbpd-1,18.768143,26.586714,1.1221870513663592,7.818571000000002
caolhnlc-1,18.408136,23.526724,1.0650568870842985,5.118588000000003
capipidh-1,18.860348,26.454733,1.3281552819888027,7.594385000000003
caplnhpb-1,18.928278,25.74275,1.2312588197762884,6.814472000000002
capmhfeh-1,18.66728,26.911875,1.4143365203196512,8.244594999999997
capmmemh-1,18.499275,31.478037,2.1712437844451418,12.978762
capmolla-1,18.599516,27.389671,1.160486733162862,8.790154999999999
capnillh-1,18.959892,26.070719,1.3549991643945225,7.1108270000000005
cbagkeho-1,18.761845,25.293253,1.1090632777777494,6.531407999999999
cbaljkob-1,18.156036,26.879646,1.378841731811332,8.72361
cbbaeijm-1,18.663483,23.821634,1.3085758500866145,5.158151
cbbegepe-1,18.847301,23.672787,1.1136620286170715,4.825485999999998
cbbfbgci-1,18.248539,30.00152,2.1292712412711685,11.752980999999998
cbbjiega-1,18.701338,27.126253,1.35813339815459,8.424914999999999
cbboknkp-1,19.199322,27.199112,1.1157203990633457,7.999790000000001
cbcbnmha-1,18.892792,25.940477,1.4042238719040283,7.047685000000001
cbcbnolg-1,18.412285,24.301819,1.2588348134791674,5.889533999999998
cbccmekn-1,18.606998,28.178139,1.771729961821334,9.571141
cbcenbbg-1,18.836218,25.271187,1.1307858050887247,6.434969000000002
cbclohel-1,18.89095,23.720993,1.1408923194106588,4.830043
cbclpmie-1,18.816887,27.989176,1.3769565133762012,9.172289
cbcnhfhg-1,18.409966,25.936321,1.6934525460438552,7.526354999999999
cbcpgflf-1,18.745586,25.097794,1.571061859568889,6.352208000000001
cbcpjihf-1,18.929245,23.701496,1.0912158077255472,4.772250999999997
cbddbfko-1,18.63825,26.97146,1.700275504570739,8.333210000000001
cbdgapol-1,18.839424,26.936846,1.271970849530473,8.097421999999998
cbdifgmh-1,18.751087,25.955383,1.4474658839042833,7.204296000000003
cbdkakfj-1,18.959614,24.991577,1.3048335901604793,6.031963000000001
cbdmjelh-1,18.769379,25.86741,1.5529554383659092,7.098030999999999
cbdnffoc-1,18.586765,25.108946,1.5568347065383061,6.522181
cbedhapm-1,18.813494,26.548574,1.3259172548861689,7.73508
cbefaicn-1,18.616152,24.258123,1.37997899939067,5.641971000000002
cbegkapa-1,18.874638,22.995432,1.142727708845979,4.120794
cbeibhfj-1,18.712288,23.148905,1.3328053131035102,4.436616999999998
cbepocel-1,18.312603,30.220602,1.7096085929717866,11.907999
cbfaaekh-1,18.779099,26.389982,1.30881603420441,7.610883000000001
cbfbgica-1,19.04862,25.62605,0.9446958207883075,6.57743
cbfcdojd-1,18.740576,25.569168,1.6004477921014297,6.828592
cbfcikdh-1,19.428513,23.804922,0.9995322252614087,4.376409000000002
cbfebadf-1,19.356396,25.010632,1.2759838791287834,5.654236000000001
cbfedmnk-1,19.124262,23.979391,1.3335035497941823,4.855128999999998
cbfhehdg-1,19.029114,30.972382,2.2867122739687478,11.943268
cbfkjdjn-1,19.188435,28.18897,1.4578998104791043,9.000535000000003
cbgbljnl-1,19.078228,27.110876,1.2794264273152116,8.032648000000002
cbgfbojp-1,19.086494,25.019203,1.2516682083091462,5.932709000000003
cbgiohkn-1,19.19909,24.450277,1.3261426366210052,5.251186999999998
cbgkajja-1,18.855433,25.16449,1.358847128105175,6.309056999999999
cbgmopmh-1,19.017662,25.891653,1.1451747645711976,6.873991
cbgndggp-1,19.139334,23.480503,1.050449100817316,4.341168999999997
cbgnpipb-1,19.294474,23.511341,0.9909400211327158,4.216867000000001
cbgojneg-1,19.283117,23.112263,1.071996044501974,3.829145999999998
cbgpkodb-1,18.967903,27.085173,1.2285798332515183,8.117270000000001
cbhcdlpb-1,19.048758,26.854675,1.5604407475527644,7.805917000000001
cbhcnmdn-1,19.060366,24.211756,1.2718216467626142,5.151390000000003
cbhghbic-1,19.078985,24.940046,1.4228475597207821,5.861060999999999
cbhicjde-1,18.90979,25.391535,1.2033086262773887,6.481745
cbhigoif-1,19.16507,24.639034,1.5574619238804388,5.473963999999999
cbhlgeop-1,19.130459,24.368683,1.314699335143669,5.238224000000002
cbhlobjo-1,19.287813,23.52842,1.105983051136846,4.240607000000001
cbhmpehf-1,19.111223,24.052933,1.2428511375024442,4.9417100000000005
cbhohofl-1,18.989355,23.524109,1.073463000517003,4.5347539999999995
cbianfjf-1,17.492235,29.06369,1.6066845296131287,11.571455
cbibdnlo-1,18.773054,27.599913,1.6691900380975537,8.826859000000002
cbicaail-1,19.352879,23.655172,1.1245492147699023,4.302292999999999
cbiegnbd-1,19.18178,24.060635,1.135170454223023,4.8788550000000015
cbiegoji-1,19.098598,23.614883,1.2320451655527407,4.516285
cbikjbdh-1,19.003159,24.960875,1.400253684718452,5.957716000000001
cbimkflh-1,18.711725,24.56159,1.2578493583685888,5.849864999999998
cbjgfpia-1,19.041803,23.664948,1.2583835162614867,4.623144999999997
cbjgipcg-1,19.120277,24.330526,1.2489949221421952,5.2102489999999975
cbjjhael-1,19.068125,25.43837,1.4716108981752272,6.370245000000001
cbjjhkek-1,19.001446,24.687014,1.2806010293174752,5.685568
cbjoadle-1,19.315012,26.021746,1.4297739787425086,6.706734000000001
cbjpondm-1,18.990088,24.393509,1.2404546918497121,5.403421000000002
cbkaceel-1,18.865465,24.633213,1.362173581978737,5.767748000000001
cbkcfmbf-1,19.072544,24.04193,1.331484528044951,4.969386
cbkegiom-1,19.055653,23.450186,1.1694292031743077,4.394532999999999
cbkenhga-1,19.075804,24.257057,1.2285507578750254,5.181252999999998
cbkfahpb-1,18.733957,26.742582,1.130216904647524,8.008624999999999
cbkfamap-1,18.885824,23.068192,1.105445949032565,4.182368
cbkhnbff-1,18.970844,26.148392,1.220811245545238,7.177548000000002
cbkjggbn-1,19.018833,24.825764,1.537722200961894,5.806930999999999
cbkmofog-1,18.909048,24.246714,1.3852981128654325,5.337666000000002
cbkojcom-1,19.004135,25.257227,1.6054834767285826,6.253091999999999
cblbdbpe-1,19.133636,24.630083,1.3037933177318706,5.496447
cblbliih-1,19.176704,25.536942,1.3184760992083269,6.360237999999999
cbleojko-1,19.00082,28.443977,1.7152825595975654,9.443157
cblfjooa-1,18.925312,25.013044,1.2562198701291336,6.087731999999999
cblgjmke-1,18.93603,26.815077,1.2798299999195655,7.879047
cbljajjk-1,18.838255,23.419514,1.1256209081693316,4.581258999999999
cbllmida-1,18.866524,25.947556,1.3828430676372017,7.081032
cbmbmfjk-1,18.649809,26.769135,1.771372498318084,8.119325999999997
cbmdchhf-1,18.846746,27.350441,1.7126701213933304,8.503695
cbmelimo-1,18.889765,26.654345,1.2053269045955373,7.764579999999999
cbmeonok-1,18.59961,24.069586,1.3772709750340306,5.469976000000003
cbmepdld-1,18.632507,26.118383,1.3345384180257769,7.485876000000001
cbmgdcdf-1,18.605455,24.870773,1.478163338639404,6.265318000000001
cbmhkbcb-1,19.105188,27.154175,1.4798200573557776,8.048987
cbmidlee-1,19.326763,24.284063,1.2667932421659875,4.9573
cbnbkbeg-1,18.629274,28.794365,1.720861036360466,10.165091
cbnialao-1,18.87505,24.796824,1.2681636919823798,5.921773999999999
cbnnchma-1,19.13672,24.91406,1.346201061428121,5.777339999999999
cbocgilf-1,19.24425,27.363367,1.3508246535907187,8.119117
cbodgnbe-1,19.063026,26.037933,1.3169807110930423,6.974906999999998
cbofalad-1,19.204378,24.11478,1.1199958955964413,4.910402000000001
cboiimnn-1,18.986979,25.35168,1.5299214361993403,6.364701
cboimjeb-1,19.29211,23.672039,1.0784670046863083,4.379929000000001
cbojffeo-1,18.80211,26.723625,1.3008880584687466,7.921514999999999
cbomiacb-1,19.165508,25.383692,1.2542777985440445,6.218184000000001
cbpcdhfi-1,19.358143,25.401606,1.4885166820242455,6.043463000000003
cbpcmcji-1,19.14676,26.111397,1.7406679039695636,6.964637
cbpcnpbi-1,19.230457,23.806992,1.0141098199727232,4.576535
cbpdgoig-1,18.938604,29.917963,1.7161863644911917,10.979358999999999
cbpicbdm-1,19.04238,25.598694,1.2634257797430808,6.556313999999997
cbpihfem-1,19.3036,23.817316,1.0325418575258374,4.513716000000002
ccaaddha-1,19.111883,24.40413,1.2695014977838621,5.292247
ccadkbci-1,19.384909,22.816229,1.0401295530237864,3.4313199999999995
ccafidib-1,19.280895,22.7304,0.953993810992692,3.4495049999999985
ccagcfop-1,18.714315,25.599094,1.5402246585461308,6.884779000000002
ccaheega-1,19.268301,22.81754,1.0010583068368775,3.549239
